1752196,64
1651006,44
1752052,40
1751002,71
1651047,28
1651012,37
1551165,0
1651075,31
1751076,135
1651055,70
1752141,43
1412817,90
1670137,0
21302240,25
1750012,24
1411305,20
1752382,20
1450010,55
1751078,40
1613074,68
1551158,82
1652290,74
1512986,114
1414227,58
1552234,61
1552396,71
41301157,53
1450056,43
1752292,125
1752249,40
1710045,46
1752250,40
1751048,40
1652502,43
41304752,40
51300942,40
1510179,140
1652686,43
1650015,30
81301124,55
1410474,0
1770227,43
1770132,46
1770547,0
31717027,70
1752133,44
1751060,32
1670069,40
7140743,61
1411913,99
81300029,67
1513965,71
81302260,30
1751094,51
1652610,40
1652555,53
1752566,58
1752509,48
1651091,51
1752028,48
1551110,63
1411899,20
1652288,43
1450020,50
81304537,96
1510104,20
1752483,30
1752494,23
41300946,70
1752541,33
1752044,33
1511607,37
1751031,43
1512503,81
1411210,10
1511380,46
1670056,0
61004173,0
1400066,0
61204749,0
1414990,28
1414983,39
1550014,0
1613224,5
61101879,0
71000036,5
1652111,3
40902335,0
61203081,0
1652687,0
41302551,0
41200963,64
41003887,6
41003843,0
41001331,0
1552075,0
1651046,0
81203310,1
91304472,0
K1302328,5
1611082,5
1448042,8
1512634,71
1412854,0
1510401,45
81300146,0
80901790,0
1752600,0
1752071,0
1552159,3
1510824,3
1411671,6
41304812,4
81201588,6
1752327,6
1511591,0
1751111,6
1511573,0
1652453,10
1512581,5
71202481,2
1410899,0
K1302124,0
1414597,4
1752129,8
21003679,8
61102218,5
21103899,0
K1301513,0
1650040,3
1650048,79
